,Collect_DateTime,No,Code,Name,Rem,Last,Done,LACP,Chg,%,Chg,Vol,('00),Buy,Vol,('00)
622,2019-10-16_23-32-36,622,5275,MYNEWS,s,1.340,1.350,-0.010,-0.74,3324,73,1.330,1.340,620,1.350,1.330
623,2019-10-16_23-32-36,623,0041,MYSCM[S],s,0.170,0.170,-,-,6711,150,0.165,0.170,4693,0.170,0.165
624,2019-10-16_23-32-36,624,0041PA,MYSCM-PA,s,0.045,0.050,-0.005,-10.00,100,114768,0.045,0.050,29279,0.045,0.045
625,2019-10-16_23-32-36,625,0041WA,MYSCM-WA[S],s,0.040,0.040,-,-,4844,52035,0.035,0.040,916,0.040,0.035
626,2019-10-16_23-32-36,626,5073,NAIM[S],s,0.980,1.040,-0.060,-5.77,119351,1563,0.975,0.980,9,1.050,0.975
627,2019-10-16_23-32-36,627,9806,NATWIDE[S],s,-,0.150,-,-,-,20,0.155,0.180,563,-,-
628,2019-10-16_23-32-36,628,4707,NESTLE[S],s,144.400,144.000,0.400,+0.28,1134,1,143.900,144.400,33,144.400,143.500
629,2019-10-16_23-32-36,629,7241,NGGB[S],s,0.390,0.385,0.005,+1.30,22570,180,0.385,0.390,4944,0.390,0.380
630,2019-10-16_23-32-36,630,7241WA,NGGB-WA[S],s,0.115,0.120,-0.005,-4.17,4755,95,0.115,0.120,300,0.120,0.110
631,2019-10-16_23-32-36,631,7060,NHFATT[S],s,-,2.650,-,-,-,10,2.540,2.740,2,-,-
632,2019-10-16_23-32-36,632,7139,NICE[S],s,-,0.050,-,-,-,26774,0.045,0.050,39025,-,-
633,2019-10-16_23-32-36,633,7139WB,NICE-WB[S],s,0.025,0.025,-,-,500,61851,0.020,0.025,2353,0.025,0.025
634,2019-10-16_23-32-36,634,7215,NIHSIN[S],s,0.175,0.170,0.005,+2.94,11131,87,0.170,0.175,4722,0.175,0.165
635,2019-10-16_23-32-36,635,7215WB,NIHSIN-WB[S],s,0.055,0.060,-0.005,-8.33,19308,24670,0.050,0.055,272,0.055,0.055
636,2019-10-16_23-32-36,636,0083,NOTION[S],s,0.730,0.740,-0.010,-1.35,28193,1347,0.725,0.730,232,0.755,0.730
637,2019-10-16_23-32-36,637,0083WC,NOTION-WC[S],s,0.260,0.290,-0.030,-10.34,2570,40,0.260,0.265,170,0.295,0.245
638,2019-10-16_23-32-36,638,5047,NPC[S],s,-,1.880,-,-,-,30,1.700,1.890,72,-,-
639,2019-10-16_23-32-36,639,2038,NSOP,s,3.370,3.330,0.040,+1.20,30,20,3.340,3.430,10,3.370,3.340
640,2019-10-16_23-32-36,640,5066,NTPM[S],s,0.485,0.475,0.010,+2.11,4688,860,0.480,0.490,2384,0.495,0.475
641,2019-10-16_23-32-36,641,5025,NWP[S],s,0.095,0.090,0.005,+5.56,10,3500,0.090,0.095,3874,0.095,0.095
642,2019-10-16_23-32-36,642,4944,NYLEX[S],s,0.595,0.595,-,-,230,587,0.585,0.595,450,0.595,0.585
643,2019-10-16_23-32-36,643,5533,OCB[S],s,-,0.420,-,-,-,100,0.400,0.450,50,-,-
644,2019-10-16_23-32-36,644,0172,OCK[S],s,0.600,0.605,-0.005,-0.83,62547,4232,0.600,0.605,1437,0.620,0.595
645,2019-10-16_23-32-36,645,0172WA,OCK-WA[S],s,0.110,0.110,-,-,30290,15856,0.110,0.115,11882,0.120,0.110
646,2019-10-16_23-32-36,646,0049,OCNCASH[S],s,-,0.430,-,-,-,50,0.410,0.420,260,-,-
647,2019-10-16_23-32-36,647,7071,OCR[S],s,0.280,0.280,-,-,17130,9553,0.275,0.280,9543,0.285,0.275
648,2019-10-16_23-32-36,648,7071PA,OCR-PA[S],s,-,0.030,-,-,-,92926,0.025,0.030,96257,-,-
649,2019-10-16_23-32-36,649,7071WC,OCR-WC[S],s,0.040,0.040,-,-,220,900,0.025,0.035,200,0.040,0.040
650,2019-10-16_23-32-36,650,7071WD,OCR-WD[S],s,0.070,0.070,-,-,19923,13535,0.065,0.070,3078,0.075,0.065
651,2019-10-16_23-32-36,651,7107,OFI[S],s,0.660,0.655,0.005,+0.76,9577,2325,0.655,0.660,270,0.665,0.655
652,2019-10-16_23-32-36,652,5827,OIB[S],s,-,2.000,-,-,-,20,2.010,2.370,42,-,-
653,2019-10-16_23-32-36,653,7140,OKA[S],s,0.650,0.650,-,-,558,317,0.650,0.655,190,0.660,0.650
654,2019-10-16_23-32-36,654,3018,OLYMPIA,s,0.105,0.105,-,-,3548,802,0.105,0.110,3915,0.105,0.100
655,2019-10-16_23-32-36,655,9008,OMESTI[S],s,0.405,0.400,0.005,+1.25,5700,400,0.400,0.405,2,0.410,0.405
656,2019-10-16_23-32-36,656,4006,ORIENT,s,6.600,6.590,0.010,+0.15,1322,298,6.590,6.600,156,6.610,6.590
657,2019-10-16_23-32-36,657,5065,ORNA[S],s,0.900,0.895,0.005,+0.56,200,48,0.895,0.900,40,0.900,0.895
658,2019-10-16_23-32-36,658,5053,OSK,s,0.970,0.965,0.005,+0.52,5746,20,0.970,0.975,731,0.975,0.960
659,2019-10-16_23-32-36,659,5053WC,OSK-WC,s,0.025,0.025,-,-,103,599,0.025,0.030,4543,0.030,0.025
660,2019-10-16_23-32-36,660,5260,OWG,s,0.565,0.530,0.035,+6.60,10141,850,0.560,0.565,5,0.570,0.530
661,2019-10-16_23-32-36,661,5260WA,OWG-WA,s,0.180,0.170,0.010,+5.88,10138,3014,0.175,0.180,280,0.180,0.165
662,2019-10-16_23-32-36,662,6009,P&O,s,0.970,0.975,-0.005,-0.51,300,10,0.965,0.975,210,0.970,0.965
663,2019-10-16_23-32-36,663,7225,PA[S],s,0.055,0.055,-,-,2751,417431,0.050,0.055,16083,0.055,0.050
664,2019-10-16_23-32-36,664,7225WB,PA-WB[S],s,0.030,0.030,-,-,2000,80000,0.025,0.030,9520,0.030,0.030
665,2019-10-16_23-32-36,665,7052,PADINI[S],s,3.730,3.750,-0.020,-0.53,1386,123,3.650,3.730,275,3.750,3.650
666,2019-10-16_23-32-36,666,3719,PANAMY,s,37.540,37.540,-,-,48,15,37.540,37.700,1,37.540,37.420
667,2019-10-16_23-32-36,667,8419,PANSAR[S],s,0.590,0.590,-,-,96954,1422,0.585,0.590,1059,0.605,0.590
668,2019-10-16_23-32-36,668,8419WA,PANSAR-WA[S],s,0.205,0.200,0.005,+2.50,111,118,0.180,0.205,114,0.205,0.180
669,2019-10-16_23-32-36,669,5125,PANTECH[S],s,0.525,0.495,0.030,+6.06,24682,712,0.525,0.530,1447,0.525,0.500
670,2019-10-16_23-32-36,670,5125WA,PANTECH-WA[S],s,0.085,0.075,0.010,+13.33,11404,1106,0.085,0.090,1438,0.090,0.080
671,2019-10-16_23-32-36,671,5125WB,PANTECH-WB[S],s,0.110,0.105,0.005,+4.76,1763,200,0.105,0.115,60,0.110,0.110
672,2019-10-16_23-32-36,672,5022,PAOS[S],s,0.345,0.370,-0.025,-6.76,110,10,0.350,0.370,187,0.345,0.345
673,2019-10-16_23-32-36,673,5022WA,PAOS-WA[S],s,-,0.035,-,-,-,728,0.035,0.070,94,-,-
674,2019-10-16_23-32-36,674,9407,PARAGON[S],s,0.270,0.275,-0.005,-1.82,20,10,0.260,0.270,85,0.270,0.270
675,2019-10-16_23-32-36,675,1724,PARAMON[S],s,1.290,1.300,-0.010,-0.77,1366,710,1.290,1.300,109,1.300,1.290
676,2019-10-16_23-32-36,676,1724WA,PARAMON-WA[S],s,0.185,0.190,-0.005,-2.63,3249,4002,0.180,0.185,990,0.185,0.180
677,2019-10-16_23-32-36,677,5657,PARKSON[S],s,0.210,0.210,-,-,3470,3198,0.205,0.210,3485,0.210,0.205
678,2019-10-16_23-32-36,678,6912,PASDEC[S],s,0.360,0.340,0.020,+5.88,180,40,0.340,0.360,140,0.360,0.360
679,2019-10-16_23-32-36,679,6912WA,PASDEC-WA[S],s,-,0.050,-,-,-,1696,0.040,0.055,499,-,-
680,2019-10-16_23-32-36,680,5212,PAVREIT,s,1.770,1.770,-,-,7934,972,1.760,1.780,184,1.790,1.770
681,2019-10-16_23-32-36,681,5041,PBA[S],s,1.120,1.130,-0.010,-0.88,60,198,1.120,1.140,20,1.120,1.120
682,2019-10-16_23-32-36,682,1295,PBBANK,s,19.260,19.260,-,-,38267,823,19.240,19.260,4260,19.400,19.220
683,2019-10-16_23-32-36,683,6068,PCCS[S],s,0.415,0.420,-0.005,-1.19,20234,3955,0.415,0.420,1153,0.430,0.415
684,2019-10-16_23-32-36,684,6068WA,PCCS-WA[S],s,0.150,0.150,-,-,14651,14031,0.150,0.155,2189,0.160,0.150
685,2019-10-16_23-32-36,685,5183,PCHEM[S],s,7.310,7.290,0.020,+0.27,26821,7465,7.310,7.350,3934,7.400,7.250
686,2019-10-16_23-32-36,686,6254,PDZ[S],s,0.030,0.035,-0.005,-14.29,43396,317310,0.025,0.030,4,0.030,0.030
687,2019-10-16_23-32-36,687,6254WB,PDZ-WB[S],s,-,0.010,-,-,-,358468,0.005,0.010,48391,-,-
688,2019-10-16_23-32-36,688,5622,PEB,s,0.800,0.790,0.010,+1.27,30,200,0.800,0.820,200,0.800,0.800
689,2019-10-16_23-32-36,689,5271,PECCA[S],s,1.190,1.190,-,-,5215,2864,1.190,1.200,201,1.210,1.190
690,2019-10-16_23-32-36,690,5231,PELIKAN[S],s,0.335,0.315,0.020,+6.35,770,10,0.320,0.325,173,0.335,0.315
691,2019-10-16_23-32-36,691,5133,PENERGY[S],s,1.410,1.450,-0.040,-2.76,7635,150,1.400,1.410,221,1.480,1.400
692,2019-10-16_23-32-36,692,9997,PENSONI,s,0.390,0.400,-0.010,-2.50,172,100,0.365,0.390,108,0.390,0.390
693,2019-10-16_23-32-36,693,9997WB,PENSONI-WB,s,-,0.075,-,-,-,4536,0.055,0.075,191,-,-
694,2019-10-16_23-32-36,694,7160,PENTA[S],s,4.670,4.660,0.010,+0.21,27182,100,4.650,4.670,391,4.730,4.620
695,2019-10-16_23-32-36,695,7108,PERDANA[S],s,0.380,0.360,0.020,+5.56,420769,7285,0.380,0.385,7289,0.400,0.350
696,2019-10-16_23-32-36,696,0047,PERISAI,Ss,-,0.005,-,-,-,-,-,-,-,-,-
697,2019-10-16_23-32-36,697,7080,PERMAJU[S],s,0.685,0.680,0.005,+0.74,16939,32,0.685,0.690,800,0.685,0.675
698,2019-10-16_23-32-36,698,5436,PERSTIM[S],s,-,4.530,-,-,-,20,4.520,4.680,28,-,-
699,2019-10-16_23-32-36,699,8311,PESONA[S],s,0.215,0.215,-,-,29090,1701,0.215,0.230,4330,0.240,0.215
700,2019-10-16_23-32-36,700,8311WC,PESONA-WC[S],s,0.020,0.015,0.005,+33.33,156354,7200,0.010,0.020,36422,0.020,0.010
701,2019-10-16_23-32-36,701,5219,PESTECH[S],s,1.330,1.330,-,-,15984,226,1.300,1.330,4197,1.330,1.280
702,2019-10-16_23-32-36,702,5681,PETDAG[S],s,23.300,23.300,-,-,2320,193,23.200,23.300,1738,23.460,23.120
703,2019-10-16_23-32-36,703,6033,PETGAS[S],s,16.980,16.580,0.400,+2.41,3518,9,16.800,16.980,890,17.100,16.540
704,2019-10-16_23-32-36,704,3042,PETRONM[S],s,5.000,4.930,0.070,+1.42,3787,43,4.990,5.010,20,5.020,4.940
705,2019-10-16_23-32-36,705,3611,PGLOBE,s,0.940,0.970,-0.030,-3.09,50,40,0.910,0.960,150,0.940,0.940
706,2019-10-16_23-32-36,706,3611WA,PGLOBE-WA,s,-,0.010,-,-,-,1094,0.015,0.055,294,-,-
707,2019-10-16_23-32-36,707,7081,PHARMA[S],s,2.450,2.460,-0.010,-0.41,1055,2,2.420,2.450,8,2.510,2.400
708,2019-10-16_23-32-36,708,4464,PHB[S],s,0.005,0.010,-0.005,-50.00,6340,6391859,0.005,0.010,2021255,0.010,0.005
709,2019-10-16_23-32-36,709,4464WB,PHB-WB[S],s,-,0.005,-,-,-,-,-,0.005,1364724,-,-
710,2019-10-16_23-32-36,710,7201,PICORP[S],s,-,0.115,-,-,-,1010,0.115,0.120,530,-,-
711,2019-10-16_23-32-36,711,7095,PIE[S],s,1.380,1.380,-,-,2821,130,1.360,1.380,240,1.380,1.350
712,2019-10-16_23-32-36,712,1902,PINEPAC[S],s,0.270,0.255,0.015,+5.88,401,500,0.255,0.270,199,0.270,0.255
713,2019-10-16_23-32-36,713,7163,PJBUMI[S],s,-,0.160,-,-,-,200,0.140,0.210,250,-,-
714,2019-10-16_23-32-36,714,7163WA,PJBUMI-WA[S],s,-,0.025,-,-,-,100,0.030,0.080,200,-,-
715,2019-10-16_23-32-36,715,7055,PLB,s,1.150,1.070,0.080,+7.48,20,50,1.000,1.150,754,1.150,1.120
716,2019-10-16_23-32-36,716,5075,PLENITU,s,1.330,1.330,-,-,350,200,1.320,1.330,110,1.340,1.320
717,2019-10-16_23-32-36,717,9695,PLS[S],s,-,0.690,-,-,-,100,0.680,0.730,50,-,-
718,2019-10-16_23-32-36,718,7172,PMBTECH[S],s,3.200,3.170,0.030,+0.95,20,170,3.150,3.200,32,3.200,3.150
719,2019-10-16_23-32-36,719,7172WA,PMBTECH-WA[S],s,-,1.190,-,-,-,50,1.180,1.400,150,-,-
720,2019-10-16_23-32-36,720,4081,PMCORP[S],s,0.130,0.140,-0.010,-7.14,40,770,0.130,0.145,500,0.130,0.130
721,2019-10-16_23-32-36,721,8869,PMETAL[S],s,4.840,4.800,0.040,+0.83,11938,490,4.840,4.850,347,4.850,4.700
722,2019-10-16_23-32-36,722,1287,PMHLDG[S],s,0.060,0.060,-,-,18000,22001,0.055,0.065,2746,0.060,0.060
723,2019-10-16_23-32-36,723,6637,PNEPCB[S],s,0.540,0.540,-,-,10600,4161,0.535,0.545,1100,0.540,0.540
724,2019-10-16_23-32-36,724,5080,POHKONG[S],s,0.500,0.505,-0.005,-0.99,500,100,0.500,0.505,560,0.500,0.500
725,2019-10-16_23-32-36,725,7088,POHUAT[S],s,1.530,1.540,-0.010,-0.65,1217,2483,1.530,1.540,551,1.540,1.530
726,2019-10-16_23-32-36,726,7088WB,POHUAT-WB[S],s,0.515,0.515,-,-,350,385,0.515,0.530,228,0.515,0.515
727,2019-10-16_23-32-36,727,8117,POLY[S],s,0.410,0.340,0.070,+20.59,160,100,0.370,0.415,20,0.410,0.340
728,2019-10-16_23-32-36,728,4634,POS[S],s,1.660,1.690,-0.030,-1.78,13504,867,1.660,1.670,632,1.710,1.650
729,2019-10-16_23-32-36,729,4065,PPB[S],s,17.960,17.960,-,-,7508,390,17.900,17.960,408,17.960,17.820
730,2019-10-16_23-32-36,730,7190,PPG[S],s,0.300,0.320,-0.020,-6.25,41,40,0.305,0.370,50,0.300,0.300
731,2019-10-16_23-32-36,731,8273,PPHB[S],s,0.640,0.635,0.005,+0.79,2111,8,0.640,0.645,22,0.655,0.635
732,2019-10-16_23-32-36,732,5204,PRESBHD[S],s,0.485,0.490,-0.005,-1.02,48457,42,0.485,0.490,2000,0.500,0.485
733,2019-10-16_23-32-36,733,9873,PRESTAR[S],s,0.415,0.410,0.005,+1.22,338,112,0.415,0.420,200,0.415,0.410
734,2019-10-16_23-32-36,734,7168,PRG[S],s,0.990,0.985,0.005,+0.51,34924,200,0.985,0.990,72,1.000,0.945
735,2019-10-16_23-32-36,735,8346,PRKCORP[S],s,0.335,0.350,-0.015,-4.29,72,15,0.335,0.365,37,0.335,0.330
736,2019-10-16_23-32-36,736,8966,PRLEXUS[S],s,0.855,0.900,-0.045,-5.00,16019,562,0.855,0.860,50,0.905,0.855
737,2019-10-16_23-32-36,737,8966WA,PRLEXUS-WA[S],s,0.215,0.230,-0.015,-6.52,11926,51,0.215,0.220,1070,0.235,0.210
738,2019-10-16_23-32-36,738,5070,PRTASCO[S],s,0.250,0.245,0.005,+2.04,1103,43,0.250,0.255,300,0.250,0.245
739,2019-10-16_23-32-36,739,5070WA,PRTASCO-WA[S],s,-,0.050,-,-,-,450,0.050,0.055,1870,-,-
740,2019-10-16_23-32-36,740,7145,PSIPTEK[S],s,0.105,0.105,-,-,11952,12363,0.105,0.110,12675,0.110,0.105
741,2019-10-16_23-32-36,741,7145WA,PSIPTEK-WA[S],s,0.005,0.005,-,-,16872,26031,0.005,0.010,37028,0.010,0.005
742,2019-10-16_23-32-36,742,9598,PTARAS[S],s,3.320,3.310,0.010,+0.30,290,50,3.310,3.320,20,3.350,3.310
743,2019-10-16_23-32-36,743,0186,PTRANS[S],s,0.210,0.210,-,-,48224,11434,0.210,0.215,22563,0.215,0.205
744,2019-10-16_23-32-36,744,0186WA,PTRANS-WA[S],s,0.035,0.035,-,-,37931,3670,0.035,0.040,62831,0.040,0.035
745,2019-10-16_23-32-36,745,6807,PUNCAK[S],s,0.270,0.270,-,-,921,670,0.265,0.270,663,0.270,0.265
746,2019-10-16_23-32-36,746,7134,PWF[S],s,0.725,0.735,-0.010,-1.36,60,20,0.715,0.730,60,0.725,0.715
747,2019-10-16_23-32-36,747,7134WA,PWF-WA[S],s,0.105,0.110,-0.005,-4.55,150,300,0.115,0.140,300,0.105,0.105
748,2019-10-16_23-32-36,748,7123,PWORTH[S],s,0.050,0.055,-0.005,-9.09,42565,618686,0.050,0.055,81259,0.055,0.050
749,2019-10-16_23-32-36,749,7237,PWROOT[S],s,2.160,2.130,0.030,+1.41,15051,56,2.150,2.160,1129,2.170,2.120
750,2019-10-16_23-32-36,750,7237WA,PWROOT-WA[S],s,0.630,0.630,-,-,2598,647,0.630,0.640,100,0.630,0.605
751,2019-10-16_23-32-36,751,7084,QL[S],s,7.270,7.190,0.080,+1.11,24849,20,7.190,7.270,220,7.270,7.130
752,2019-10-16_23-32-36,752,7544,QUALITY[S],s,-,0.800,-,-,-,2000,0.750,1.040,10,-,-
753,2019-10-16_23-32-36,753,7498,RALCO[S],s,-,0.230,-,-,-,470,0.230,0.280,383,-,-
754,2019-10-16_23-32-36,754,7498WB,RALCO-WB[S],s,-,0.005,-,-,-,-,-,0.010,3700,-,-
755,2019-10-16_23-32-36,755,5272,RANHILL[S],s,1.240,1.230,0.010,+0.81,26116,230,1.220,1.240,1572,1.270,1.210
756,2019-10-16_23-32-36,756,7765,RAPID,s,6.020,6.020,-,-,694,5,5.890,6.020,374,6.020,5.850
757,2019-10-16_23-32-36,757,9296,RCECAP,s,1.550,1.550,-,-,322,13,1.540,1.550,1173,1.550,1.540
758,2019-10-16_23-32-36,758,5256,REACH[S],s,0.195,0.195,-,-,149966,19952,0.195,0.200,3194,0.210,0.195
759,2019-10-16_23-32-36,759,5256WA,REACH-WA[S],s,0.045,0.050,-0.005,-10.00,176469,141240,0.045,0.050,38871,0.055,0.045
760,2019-10-16_23-32-36,760,7232,RESINTC[S],s,0.320,0.315,0.005,+1.59,259,508,0.320,0.330,500,0.325,0.320
761,2019-10-16_23-32-36,761,9946,REX[S],s,-,0.290,-,-,-,180,0.265,0.290,202,-,-
762,2019-10-16_23-32-36,762,0037,RGB,s,0.175,0.180,-0.005,-2.78,1204,2790,0.175,0.180,25982,0.180,0.175
763,2019-10-16_23-32-36,763,9954,RGTBHD[S],s,0.140,0.140,-,-,3370,6220,0.135,0.145,7731,0.145,0.140
764,2019-10-16_23-32-36,764,9954WB,RGTBHD-WB[S],s,0.065,0.065,-,-,11642,2667,0.065,0.070,2003,0.070,0.065
765,2019-10-16_23-32-36,765,1066,RHBBANK,s,5.640,5.680,-0.040,-0.70,41957,139,5.620,5.640,15558,5.730,5.620
766,2019-10-16_23-32-36,766,5278,RHONEMA,s,-,0.695,-,-,-,30,0.655,0.690,30,-,-
767,2019-10-16_23-32-36,767,9741,ROHAS[S],s,0.535,0.535,-,-,7226,1030,0.530,0.535,795,0.545,0.530
768,2019-10-16_23-32-36,768,5113,RSAWIT[S],s,0.125,0.125,-,-,3901,3359,0.125,0.130,2925,0.130,0.125
769,2019-10-16_23-32-36,769,5270,RSENA,Ss,-,0.505,-,-,-,-,-,-,-,-,-
770,2019-10-16_23-32-36,770,7803,RUBEREX[S],s,0.585,0.565,0.020,+3.54,1570,700,0.580,0.590,52,0.600,0.575
771,2019-10-16_23-32-36,771,2542,RVIEW[S],s,-,2.830,-,-,-,10,2.780,3.000,10,-,-
772,2019-10-16_23-32-36,772,5134,SAB[S],s,3.720,3.820,-0.100,-2.62,271,1,3.670,3.720,9,3.790,3.550
773,2019-10-16_23-32-36,773,8567,SALCON[S],s,0.230,0.230,-,-,6732,12227,0.225,0.230,4726,0.230,0.225
774,2019-10-16_23-32-36,774,8567WB,SALCON-WB[S],s,0.065,0.060,0.005,+8.33,5111,14655,0.060,0.065,13579,0.065,0.060
775,2019-10-16_23-32-36,775,0183,SALUTE[S],s,0.885,0.900,-0.015,-1.67,24012,175,0.880,0.885,471,0.895,0.875
776,2019-10-16_23-32-36,776,9822,SAM[S],s,7.950,8.100,-0.150,-1.85,65,62,7.950,8.080,21,8.080,7.950
777,2019-10-16_23-32-36,777,5147,SAMCHEM,s,0.595,0.580,0.015,+2.59,3400,90,0.590,0.595,190,0.595,0.580
778,2019-10-16_23-32-36,778,7811,SAPIND[S],s,0.700,0.710,-0.010,-1.41,15,229,0.700,0.730,137,0.700,0.700
779,2019-10-16_23-32-36,779,5218,SAPNRG[S],s,0.270,0.270,-,-,1377865,245504,0.270,0.275,156567,0.280,0.265
780,2019-10-16_23-32-36,780,5218PA,SAPNRG-PA[S],s,-,0.280,-,-,-,100,0.280,0.305,200,-,-
781,2019-10-16_23-32-36,781,5218WA,SAPNRG-WA[S],s,0.125,0.120,0.005,+4.17,120203,49820,0.120,0.125,86961,0.125,0.120
782,2019-10-16_23-32-36,782,4596,SAPRES[S],s,0.590,0.540,0.050,+9.26,120,12,0.570,0.590,79,0.600,0.590
783,2019-10-16_23-32-36,783,5252,SASBADI[S],s,0.170,0.170,-,-,1320,30,0.170,0.175,1360,0.170,0.170
784,2019-10-16_23-32-36,784,5157,SAUDEE[S],s,0.230,0.225,0.005,+2.22,1200,120,0.225,0.245,300,0.230,0.230
785,2019-10-16_23-32-36,785,5157WA,SAUDEE-WA[S],s,-,0.050,-,-,-,600,0.045,0.055,380,-,-
786,2019-10-16_23-32-36,786,2569,SBAGAN,s,-,3.000,-,-,-,1,2.900,3.000,507,-,-
787,2019-10-16_23-32-36,787,5207,SBCCORP[S],s,0.410,0.405,0.005,+1.23,270,700,0.385,0.415,90,0.415,0.410
788,2019-10-16_23-32-36,788,5170,SCABLE[S],s,0.240,0.235,0.005,+2.13,270,72,0.240,0.245,300,0.245,0.240
789,2019-10-16_23-32-36,789,7247,SCGM[S],s,1.320,1.280,0.040,+3.13,13581,108,1.320,1.330,587,1.350,1.290
790,2019-10-16_23-32-36,790,7247WA,SCGM-WA[S],s,0.145,0.150,-0.005,-3.33,4710,508,0.145,0.150,152,0.165,0.145
791,2019-10-16_23-32-36,791,9237,SCIB[S],s,1.290,1.300,-0.010,-0.77,3496,400,1.280,1.290,10,1.330,1.290
792,2019-10-16_23-32-36,792,0099,SCICOM,s,0.930,0.940,-0.010,-1.06,11210,391,0.930,0.935,618,0.950,0.925
793,2019-10-16_23-32-36,793,4731,SCIENTX[S],s,9.020,9.170,-0.150,-1.64,1536,130,9.020,9.090,9,9.240,9.020
794,2019-10-16_23-32-36,794,7239,SCNWOLF[S],s,0.140,0.140,-,-,500,1323,0.140,0.150,100,0.140,0.140
795,2019-10-16_23-32-36,795,7158,SCOMI[S],s,0.075,0.070,0.005,+7.14,83319,110881,0.070,0.075,14996,0.080,0.070
796,2019-10-16_23-32-36,796,7158WB,SCOMI-WB[S],s,0.025,0.025,-,-,1418,101831,0.025,0.030,52095,0.030,0.025
797,2019-10-16_23-32-36,797,7045,SCOMIES[S],s,0.090,0.090,-,-,131696,53747,0.085,0.090,1738,0.100,0.085
798,2019-10-16_23-32-36,798,2224,SDRED[S],s,0.605,0.620,-0.015,-2.42,374,75,0.605,0.625,143,0.620,0.605
799,2019-10-16_23-32-36,799,7073,SEACERA[S],s,0.220,0.210,0.010,+4.76,183350,7048,0.220,0.225,10046,0.225,0.210
800,2019-10-16_23-32-36,800,7073WC,SEACERA-WC[S],s,0.030,0.025,0.005,+20.00,11700,4921,0.025,0.030,30508,0.030,0.025
801,2019-10-16_23-32-36,801,4286,SEAL[S],s,-,0.310,-,-,-,288,0.295,0.310,146,-,-
802,2019-10-16_23-32-36,802,5145,SEALINK[S],s,0.420,0.405,0.015,+3.70,32450,125,0.415,0.420,520,0.420,0.405
803,2019-10-16_23-32-36,803,5163,SEB,s,0.525,0.525,-,-,2175,125,0.525,0.550,130,0.530,0.525
804,2019-10-16_23-32-36,804,7053,SEEHUP[S],s,0.880,0.810,0.070,+8.64,26,30,0.825,0.895,1,0.880,0.880
805,2019-10-16_23-32-36,805,9792,SEG[S],s,0.630,0.630,-,-,1215,6000,0.625,0.630,85,0.630,0.630
806,2019-10-16_23-32-36,806,5250,SEM,s,1.450,1.450,-,-,8719,4,1.450,1.470,50,1.450,1.420
807,2019-10-16_23-32-36,807,5205,SENDAI[S],s,0.395,0.385,0.010,+2.60,3459,163,0.390,0.395,1744,0.395,0.385
808,2019-10-16_23-32-36,808,5279,SERBADK[S],s,4.350,4.350,-,-,33758,125,4.340,4.350,6702,4.390,4.340
809,2019-10-16_23-32-36,809,7180,SERNKOU[S],s,0.825,0.815,0.010,+1.23,23207,332,0.815,0.825,745,0.835,0.815
810,2019-10-16_23-32-36,810,7180WA,SERNKOU-WA[S],s,0.440,0.420,0.020,+4.76,660,100,0.390,0.430,133,0.440,0.420
811,2019-10-16_23-32-36,811,5517,SHANG,s,5.110,4.880,0.230,+4.71,962,40,4.900,5.110,174,5.120,4.860
812,2019-10-16_23-32-36,812,4316,SHCHAN[S],s,-,0.235,-,-,-,10,0.225,0.290,100,-,-
813,2019-10-16_23-32-36,813,7412,SHH[S],s,-,0.500,-,-,-,1000,0.490,0.535,100,-,-
814,2019-10-16_23-32-36,814,6017,SHL[S],s,2.300,2.270,0.030,+1.32,209,107,2.270,2.300,28,2.300,2.270
815,2019-10-16_23-32-36,815,5181,SIGGAS[S],s,0.915,0.920,-0.005,-0.54,1254,1670,0.915,0.925,300,0.920,0.915
816,2019-10-16_23-32-36,816,7246,SIGN[S],s,0.475,0.490,-0.015,-3.06,310,41,0.475,0.480,20,0.490,0.475
817,2019-10-16_23-32-36,817,7246WA,SIGN-WA[S],s,0.055,0.055,-,-,1700,300,0.050,0.055,903,0.055,0.050
818,2019-10-16_23-32-36,818,4197,SIME[S],s,2.300,2.290,0.010,+0.44,37467,1129,2.290,2.300,22809,2.300,2.270
819,2019-10-16_23-32-36,819,5285,SIMEPLT[S],s,4.800,4.850,-0.050,-1.03,13462,734,4.780,4.800,4269,4.820,4.740
820,2019-10-16_23-32-36,820,5288,SIMEPROP[S],s,0.810,0.790,0.020,+2.53,72338,124,0.805,0.810,4398,0.810,0.785
821,2019-10-16_23-32-36,821,8532,SINOTOP[S],s,0.150,0.150,-,-,523,145,0.145,0.150,43,0.150,0.140
822,2019-10-16_23-32-36,822,9431,SJC[S],s,0.515,0.500,0.015,+3.00,49,200,0.500,0.540,9,0.515,0.510
823,2019-10-16_23-32-36,823,7115,SKBSHUT[S],s,-,0.500,-,-,-,100,0.460,0.590,150,-,-
824,2019-10-16_23-32-36,824,7155,SKPRES[S],s,1.210,1.170,0.040,+3.42,37350,62,1.210,1.230,254,1.240,1.170
825,2019-10-16_23-32-36,825,7248,SLP[S],s,1.270,1.250,0.020,+1.60,259,3,1.270,1.290,30,1.280,1.250
826,2019-10-16_23-32-36,826,9776,SMCAP[S],s,0.155,0.165,-0.010,-6.06,3319,623,0.155,0.160,1249,0.160,0.155
827,2019-10-16_23-32-36,827,9776WC,SMCAP-WC[S],s,0.050,0.050,-,-,301,1179,0.050,0.060,24,0.050,0.050
