,Collect_DateTime,No,Code,Name,Rem,Last,Done,LACP,Chg,%,Chg,Vol,('00),Buy,Vol,('00)
840,2019-10-15_15-10-23,840,5665,SSTEEL,s,0.830,0.850,-0.020,-2.35,789,31,0.830,0.845,97,0.855,0.830
841,2019-10-15_15-10-23,841,6084,STAR[S],s,0.505,0.510,-0.005,-0.98,510,348,0.505,0.510,110,0.520,0.505
842,2019-10-15_15-10-23,842,6904,SUBUR[S],s,-,0.395,-,-,-,5,0.390,0.410,1,-,-
843,2019-10-15_15-10-23,843,7207,SUCCESS[S],s,0.885,0.885,-,-,1424,644,0.880,0.890,285,0.895,0.880
844,2019-10-15_15-10-23,844,1201,SUMATEC[S],s,0.015,0.010,0.005,+50.00,101342,186460,0.010,0.015,797473,0.015,0.010
845,2019-10-15_15-10-23,845,1201WA,SUMATEC-WA[S],s,0.010,0.010,-,-,17758,2242,0.010,0.015,5950,0.010,0.010
846,2019-10-15_15-10-23,846,5263,SUNCON[S],s,1.990,2.020,-0.030,-1.49,65,135,1.990,2.000,163,1.990,1.990
847,2019-10-15_15-10-23,847,5176,SUNREIT,s,1.880,1.890,-0.010,-0.53,1401,3440,1.880,1.890,1420,1.890,1.880
848,2019-10-15_15-10-23,848,3743,SUNSURIA[S],s,-,0.650,-,-,-,100,0.655,0.670,50,-,-
849,2019-10-15_15-10-23,849,3743WA,SUNSURIA-WA[S],s,-,0.025,-,-,-,1000,0.015,0.020,1138,-,-
850,2019-10-15_15-10-23,850,5211,SUNWAY[S],s,1.680,1.680,-,-,23029,4488,1.680,1.690,7305,1.690,1.670
851,2019-10-15_15-10-23,851,5211WB,SUNWAY-WB[S],s,0.390,0.390,-,-,5454,5259,0.390,0.395,2840,0.390,0.390
852,2019-10-15_15-10-23,852,7235,SUPERLN[S],s,0.970,0.955,0.015,+1.57,8073,630,0.970,0.975,506,0.985,0.950
853,2019-10-15_15-10-23,853,7106,SUPERMX[S],s,1.490,1.520,-0.030,-1.97,5974,6689,1.490,1.500,13777,1.520,1.490
854,2019-10-15_15-10-23,854,6521,SURIA[S],s,1.420,1.420,-,-,260,75,1.380,1.420,69,1.430,1.370
855,2019-10-15_15-10-23,855,5135,SWKPLNT[S],s,-,1.470,-,-,-,247,1.460,1.600,149,-,-
856,2019-10-15_15-10-23,856,7186,SWSCAP[S],s,0.640,0.640,-,-,440,460,0.640,0.650,260,0.640,0.640
857,2019-10-15_15-10-23,857,7186WB,SWSCAP-WB[S],s,-,0.070,-,-,-,860,0.055,0.065,412,-,-
858,2019-10-15_15-10-23,858,9717,SYCAL,s,0.225,0.225,-,-,420,805,0.225,0.230,260,0.225,0.225
859,2019-10-15_15-10-23,859,7082,SYF[S],s,0.205,0.205,-,-,5,250,0.200,0.205,990,0.205,0.205
860,2019-10-15_15-10-23,860,7082WB,SYF-WB[S],s,-,0.005,-,-,-,-,-,0.005,16254,-,-
861,2019-10-15_15-10-23,861,1538,SYMLIFE[S],s,0.385,0.385,-,-,245,481,0.385,0.390,795,0.390,0.385
862,2019-10-15_15-10-23,862,1538WB,SYMLIFE-WB[S],s,0.020,0.020,-,-,275,8800,0.015,0.025,15440,0.020,0.020
863,2019-10-15_15-10-23,863,5173,SYSCORP[S],s,0.235,0.240,-0.005,-2.08,420,220,0.235,0.240,175,0.235,0.230
864,2019-10-15_15-10-23,864,7228,T7GLOBAL[S],s,0.455,0.455,-,-,2202,1368,0.450,0.455,358,0.455,0.450
865,2019-10-15_15-10-23,865,4898,TA,s,0.615,0.620,-0.005,-0.81,531,1174,0.615,0.620,2313,0.620,0.615
866,2019-10-15_15-10-23,866,5012,TAANN[S],s,2.230,2.260,-0.030,-1.33,735,10,2.230,2.240,20,2.260,2.220
867,2019-10-15_15-10-23,867,4022,TADMAX[S],s,0.295,0.285,0.010,+3.51,98325,7758,0.290,0.295,2765,0.305,0.285
868,2019-10-15_15-10-23,868,7211,TAFI[S],s,-,0.240,-,-,-,50,0.230,0.300,80,-,-
869,2019-10-15_15-10-23,869,5158,TAGB,s,0.225,0.225,-,-,84,7206,0.225,0.230,60,0.225,0.225
870,2019-10-15_15-10-23,870,6139,TAKAFUL[S],s,6.140,6.200,-0.060,-0.97,354,26,6.140,6.150,52,6.200,6.120
871,2019-10-15_15-10-23,871,2259,TALAMT[S],s,0.030,0.030,-,-,400,574282,0.030,0.035,37271,0.030,0.030
872,2019-10-15_15-10-23,872,8524,TALIWRK[S],s,0.915,0.925,-0.010,-1.08,319,495,0.915,0.920,338,0.925,0.910
873,2019-10-15_15-10-23,873,5191,TAMBUN[S],s,0.745,0.745,-,-,213,27,0.745,0.750,138,0.745,0.745
874,2019-10-15_15-10-23,874,2429,TANCO[S],s,0.050,0.055,-0.005,-9.09,5000,91563,0.050,0.055,15593,0.055,0.050
875,2019-10-15_15-10-23,875,2429WB,TANCO-WB[S],s,0.015,0.020,-0.005,-25.00,64,28731,0.015,0.020,1154,0.015,0.015
876,2019-10-15_15-10-23,876,5149,TAS[S],s,0.250,0.235,0.015,+6.38,1159,3,0.240,0.250,99,0.250,0.240
877,2019-10-15_15-10-23,877,5140,TASCO,s,1.070,1.070,-,-,120,80,1.060,1.070,40,1.070,1.070
878,2019-10-15_15-10-23,878,4448,TASEK[S],s,5.360,5.350,0.010,+0.19,52,8,5.360,5.790,7,5.360,5.360
879,2019-10-15_15-10-23,879,4448P,TASEK-PA,s,-,7.430,-,-,-,1,6.160,7.430,3,-,-
880,2019-10-15_15-10-23,880,7097,TAWIN,s,0.110,0.110,-,-,5871,1413,0.110,0.115,28903,0.115,0.110
881,2019-10-15_15-10-23,881,7097PA,TAWIN-PA,s,0.040,0.040,-,-,4000,109999,0.035,0.040,94911,0.040,0.040
882,2019-10-15_15-10-23,882,7097WA,TAWIN-WA,s,0.050,0.050,-,-,1000,38308,0.045,0.050,8916,0.050,0.050
883,2019-10-15_15-10-23,883,4405,TCHONG[S],s,1.320,1.320,-,-,150,210,1.320,1.330,196,1.330,1.320
884,2019-10-15_15-10-23,884,2054,TDM,s,0.170,0.175,-0.005,-2.86,2325,713,0.170,0.175,4803,0.170,0.170
885,2019-10-15_15-10-23,885,7439,TECGUAN,s,-,1.010,-,-,-,300,1.010,1.040,30,-,-
886,2019-10-15_15-10-23,886,5289,TECHBND[S],s,0.700,0.700,-,-,148,153,0.700,0.710,50,0.700,0.700
887,2019-10-15_15-10-23,887,7200,TEKSENG[S],s,0.280,0.260,0.020,+7.69,2236,200,0.270,0.275,451,0.280,0.260
888,2019-10-15_15-10-23,888,7200WA,TEKSENG-WA[S],s,0.035,0.035,-,-,1631,3700,0.030,0.035,1825,0.040,0.035
889,2019-10-15_15-10-23,889,5347,TENAGA[S],s,13.740,13.800,-0.060,-0.43,3989,1100,13.720,13.740,732,13.800,13.700
890,2019-10-15_15-10-23,890,7252,TEOSENG,s,1.170,1.170,-,-,1650,3375,1.160,1.170,2974,1.170,1.160
891,2019-10-15_15-10-23,891,7252WA,TEOSENG-WA,s,0.055,0.060,-0.005,-8.33,4292,520,0.050,0.055,405,0.055,0.055
892,2019-10-15_15-10-23,892,8702,TEXCHEM,s,0.400,0.400,-,-,30,225,0.400,0.425,17,0.400,0.400
893,2019-10-15_15-10-23,893,9369,TGL[S],s,-,1.260,-,-,-,30,1.250,1.300,20,-,-
894,2019-10-15_15-10-23,894,7034,TGUAN[S],s,2.860,2.860,-,-,1243,104,2.850,2.870,191,2.910,2.850
895,2019-10-15_15-10-23,895,9075,THETA[S],s,0.475,0.455,0.020,+4.40,100,247,0.455,0.465,50,0.475,0.475
896,2019-10-15_15-10-23,896,7206,THHEAVY[S],s,0.065,0.065,-,-,7965,66859,0.060,0.065,15168,0.065,0.065
897,2019-10-15_15-10-23,897,7206PB,THHEAVY-PB[S],s,-,0.040,-,-,-,500,0.040,0.100,291,-,-
898,2019-10-15_15-10-23,898,5112,THPLANT[S],s,0.320,0.315,0.005,+1.59,2033,900,0.315,0.325,179,0.325,0.310
899,2019-10-15_15-10-23,899,7889,THRIVEN[S],s,0.180,0.185,-0.005,-2.70,250,1623,0.180,0.185,875,0.180,0.180
900,2019-10-15_15-10-23,900,7889WB,THRIVEN-WB[S],s,-,0.040,-,-,-,370,0.030,0.040,1,-,-
901,2019-10-15_15-10-23,901,7374,TIENWAH,s,1.260,1.230,0.030,+2.44,30,56,1.250,1.300,52,1.260,1.260
902,2019-10-15_15-10-23,902,7079,TIGER[S],s,0.055,0.050,0.005,+10.00,30882,97773,0.050,0.055,121886,0.055,0.050
903,2019-10-15_15-10-23,903,7079WC,TIGER-WC[S],s,0.010,0.010,-,-,14022,23401,0.005,0.010,3410,0.010,0.010
904,2019-10-15_15-10-23,904,5031,TIMECOM[S],s,9.010,9.000,0.010,+0.11,132,609,9.000,9.020,26,9.020,9.000
905,2019-10-15_15-10-23,905,7854,TIMWELL[S],s,-,0.570,-,-,-,30,0.500,0.570,92,-,-
906,2019-10-15_15-10-23,906,5239,TITIJYA[S],s,0.295,0.295,-,-,100,14319,0.290,0.295,1448,0.295,0.295
907,2019-10-15_15-10-23,907,5239PA,TITIJYA-PA[S],s,-,0.030,-,-,-,82901,0.025,0.030,8636,-,-
908,2019-10-15_15-10-23,908,4863,TM[S],s,3.710,3.720,-0.010,-0.27,16443,532,3.710,3.720,636,3.740,3.640
909,2019-10-15_15-10-23,909,0101,TMCLIFE,s,0.645,0.645,-,-,3563,1300,0.635,0.645,1149,0.650,0.640
910,2019-10-15_15-10-23,910,8397,TNLOGIS,s,0.480,0.480,-,-,1243,388,0.480,0.485,1129,0.485,0.475
911,2019-10-15_15-10-23,911,7218,TOCEAN[S],s,-,0.500,-,-,-,46,0.500,-,-,-,-
912,2019-10-15_15-10-23,912,7230,TOMEI,s,0.440,0.440,-,-,410,480,0.430,0.440,400,0.440,0.430
913,2019-10-15_15-10-23,913,7285,TOMYPAK[S],s,0.505,0.505,-,-,210,490,0.505,0.510,1523,0.505,0.505
914,2019-10-15_15-10-23,914,7285WA,TOMYPAK-WA[S],s,-,0.100,-,-,-,300,0.085,0.100,100,-,-
915,2019-10-15_15-10-23,915,5010,TONGHER[S],s,2.520,2.500,0.020,+0.80,14,400,2.500,2.520,22,2.520,2.520
916,2019-10-15_15-10-23,916,7113,TOPGLOV[S],s,4.230,4.270,-0.040,-0.94,32765,708,4.220,4.230,4098,4.300,4.210
917,2019-10-15_15-10-23,917,7173,TOYOINK[S],s,0.650,0.640,0.010,+1.56,170,160,0.650,0.660,25,0.650,0.640
918,2019-10-15_15-10-23,918,7173WB,TOYOINK-WB[S],s,-,0.085,-,-,-,3345,0.085,0.095,1355,-,-
919,2019-10-15_15-10-23,919,7176,TPC[S],s,-,0.310,-,-,-,500,0.295,0.315,74,-,-
920,2019-10-15_15-10-23,920,7176WA,TPC-WA[S],s,-,0.120,-,-,-,300,0.100,0.120,200,-,-
921,2019-10-15_15-10-23,921,5054,TRC[S],s,0.495,0.500,-0.005,-1.00,505,70,0.495,0.500,30,0.500,0.495
922,2019-10-15_15-10-23,922,0118,TRIVE[S],s,0.015,0.015,-,-,7475,1137973,0.010,0.015,116094,0.015,0.010
923,2019-10-15_15-10-23,923,0118WB,TRIVE-WB[S],s,-,0.005,-,-,-,-,-,0.005,154803,-,-
924,2019-10-15_15-10-23,924,5401,TROP[S],s,0.830,0.830,-,-,351,49,0.825,0.830,660,0.830,0.820
925,2019-10-15_15-10-23,925,5401WA,TROP-WA[S],s,-,0.005,-,-,-,-,-,0.005,49608,-,-
926,2019-10-15_15-10-23,926,9059,TSH[S],s,-,0.910,-,-,-,310,0.890,0.910,2278,-,-
927,2019-10-15_15-10-23,927,5042,TSRCAP[S],s,-,0.370,-,-,-,180,0.355,0.400,27,-,-
928,2019-10-15_15-10-23,928,5042WB,TSRCAP-WB[S],s,-,0.020,-,-,-,1100,0.015,0.040,200,-,-
929,2019-10-15_15-10-23,929,5230,TUNEPRO,s,0.575,0.580,-0.005,-0.86,5905,72,0.575,0.580,1216,0.580,0.570
930,2019-10-15_15-10-23,930,5167,TURBO,s,0.600,0.645,-0.045,-6.98,111,20,0.605,0.635,131,0.635,0.600
931,2019-10-15_15-10-23,931,4359,TURIYA[S],s,-,0.100,-,-,-,550,0.100,0.120,208,-,-
932,2019-10-15_15-10-23,932,5111,TWRREIT,s,0.850,0.860,-0.010,-1.16,392,50,0.845,0.850,230,0.850,0.840
933,2019-10-15_15-10-23,933,7100,UCHITEC[S],s,2.720,2.680,0.040,+1.49,1243,523,2.720,2.730,675,2.740,2.700
934,2019-10-15_15-10-23,934,5148,UEMS[S],s,0.675,0.670,0.005,+0.75,7056,2128,0.670,0.675,218,0.680,0.665
935,2019-10-15_15-10-23,935,7133,ULICORP[S],s,0.485,0.495,-0.010,-2.02,42,618,0.485,0.495,115,0.485,0.485
936,2019-10-15_15-10-23,936,2593,UMCCA[S],s,5.120,5.080,0.040,+0.79,80,53,5.020,5.130,13,5.120,5.120
937,2019-10-15_15-10-23,937,7137,UMS[S],s,-,1.880,-,-,-,28,1.810,1.870,10,-,-
938,2019-10-15_15-10-23,938,7227,UMSNGB[S],s,-,0.880,-,-,-,40,0.840,0.900,30,-,-
939,2019-10-15_15-10-23,939,4588,UMW[S],s,4.650,4.650,-,-,175,43,4.650,4.660,67,4.670,4.630
940,2019-10-15_15-10-23,940,7091,UNIMECH[S],s,1.250,1.260,-0.010,-0.79,328,1,1.250,1.260,360,1.250,1.250
941,2019-10-15_15-10-23,941,5005,UNISEM[S],s,2.550,2.590,-0.040,-1.54,2208,91,2.550,2.560,384,2.570,2.540
942,2019-10-15_15-10-23,942,5200,UOADEV[S],s,2.000,2.010,-0.010,-0.50,957,99,1.990,2.000,177,2.020,1.980
943,2019-10-15_15-10-23,943,5110,UOAREIT,s,1.230,1.210,0.020,+1.65,602,571,1.210,1.230,148,1.270,1.220
944,2019-10-15_15-10-23,944,7757,UPA[S],s,-,2.210,-,-,-,10,2.200,2.230,20,-,-
945,2019-10-15_15-10-23,945,2089,UTDPLT[S],s,-,25.000,-,-,-,7,24.940,25.000,103,-,-
946,2019-10-15_15-10-23,946,5292,UWC[S],s,1.800,1.720,0.080,+4.65,55206,1328,1.790,1.800,87,1.820,1.730
947,2019-10-15_15-10-23,947,7250,UZMA[S],s,1.070,1.050,0.020,+1.90,80153,2826,1.070,1.080,2830,1.100,1.060
948,2019-10-15_15-10-23,948,5243,VELESTO[S],s,0.335,0.330,0.005,+1.52,102370,102603,0.330,0.335,63201,0.335,0.325
949,2019-10-15_15-10-23,949,5243WA,VELESTO-WA[S],s,0.130,0.125,0.005,+4.00,42845,31155,0.125,0.130,28536,0.130,0.120
950,2019-10-15_15-10-23,950,4995,VERSATL[S],s,-,0.315,-,-,-,160,0.270,0.290,17,-,-
951,2019-10-15_15-10-23,951,7240,VERTICE[S],s,0.910,0.930,-0.020,-2.15,3939,207,0.910,0.915,824,0.940,0.905
952,2019-10-15_15-10-23,952,7240WA,VERTICE-WA[S],s,0.500,0.530,-0.030,-5.66,100,80,0.480,0.500,760,0.500,0.500
953,2019-10-15_15-10-23,953,0097,VITROX[S],s,8.040,7.900,0.140,+1.77,1326,13,8.030,8.040,130,8.040,7.880
954,2019-10-15_15-10-23,954,7070,VIZIONE[S],s,0.875,0.880,-0.005,-0.57,4580,1894,0.870,0.875,703,0.880,0.870
955,2019-10-15_15-10-23,955,7070WC,VIZIONE-WC[S],s,0.370,0.380,-0.010,-2.63,2093,60,0.370,0.390,599,0.390,0.370
956,2019-10-15_15-10-23,956,6963,VS[S],s,1.290,1.300,-0.010,-0.77,53505,2229,1.290,1.300,6793,1.310,1.270
957,2019-10-15_15-10-23,957,5162,VSTECS[S],s,-,1.030,-,-,-,358,1.020,1.030,530,-,-
958,2019-10-15_15-10-23,958,7203,WANGZNG,s,0.900,0.920,-0.020,-2.17,239,76,0.900,0.905,50,0.905,0.900
959,2019-10-15_15-10-23,959,5016,WARISAN,s,-,1.950,-,-,-,96,1.950,2.100,1,-,-
960,2019-10-15_15-10-23,960,5142,WASEONG[S],s,0.885,0.855,0.030,+3.51,48481,451,0.885,0.890,707,0.895,0.845
961,2019-10-15_15-10-23,961,7226,WATTA[S],s,-,0.500,-,-,-,50,0.440,0.495,215,-,-
962,2019-10-15_15-10-23,962,3565,WCEHB[S],s,0.400,0.425,-0.025,-5.88,18147,2418,0.395,0.400,119,0.415,0.390
963,2019-10-15_15-10-23,963,9679,WCT[S],s,0.930,0.930,-,-,2267,584,0.930,0.935,346,0.940,0.920
964,2019-10-15_15-10-23,964,9679WE,WCT-WE[S],s,0.055,0.060,-0.005,-8.33,2523,23364,0.055,0.060,15398,0.055,0.055
965,2019-10-15_15-10-23,965,7231,WELLCAL[S],s,1.150,1.170,-0.020,-1.71,330,850,1.150,1.160,200,1.160,1.150
966,2019-10-15_15-10-23,966,7692,WIDETEC,s,-,0.565,-,-,-,50,0.400,0.700,200,-,-
967,2019-10-15_15-10-23,967,0008,WILLOW[S],s,0.415,0.415,-,-,418,1155,0.415,0.420,2999,0.415,0.410
968,2019-10-15_15-10-23,968,6378,WMG[S],s,0.075,0.080,-0.005,-6.25,692,1008,0.075,0.080,758,0.075,0.075
969,2019-10-15_15-10-23,969,7050,WONG[S],s,0.445,0.455,-0.010,-2.20,891,50,0.450,0.480,60,0.490,0.445
970,2019-10-15_15-10-23,970,7025,WOODLAN[S],s,-,0.600,-,-,-,20,0.540,0.600,30,-,-
971,2019-10-15_15-10-23,971,5246,WPRTS[S],s,4.260,4.190,0.070,+1.67,17313,223,4.250,4.260,699,4.280,4.190
972,2019-10-15_15-10-23,972,5009,WTHORSE[S],s,-,1.140,-,-,-,150,1.090,1.130,65,-,-
973,2019-10-15_15-10-23,973,4243,WTK[S],s,0.465,0.470,-0.005,-1.06,1467,373,0.460,0.465,348,0.470,0.460
974,2019-10-15_15-10-23,974,7245,WZSATU[S],s,0.285,0.270,0.015,+5.56,139180,14771,0.280,0.285,3421,0.295,0.270
975,2019-10-15_15-10-23,975,7245WA,WZSATU-WA[S],s,0.145,0.140,0.005,+3.57,108925,5642,0.140,0.145,6436,0.150,0.135
976,2019-10-15_15-10-23,976,5156,XDL,s,0.080,0.080,-,-,33798,2212,0.080,0.085,14425,0.080,0.080
977,2019-10-15_15-10-23,977,5156WD,XDL-WD,s,-,0.010,-,-,-,330993,0.005,0.010,11825,-,-
978,2019-10-15_15-10-23,978,7121,XIANLNG[S],s,-,0.375,-,-,-,300,0.365,0.375,200,-,-
979,2019-10-15_15-10-23,979,5267,XINHWA[S],s,0.490,0.485,0.005,+1.03,12295,345,0.485,0.490,1515,0.495,0.480
980,2019-10-15_15-10-23,980,7003,Y&G[S],s,-,0.850,-,-,-,9,0.850,0.940,490,-,-
981,2019-10-15_15-10-23,981,7003WA,Y&G-WA[S],s,-,0.005,-,-,-,-,-,0.010,500,-,-
982,2019-10-15_15-10-23,982,5584,YEELEE[S],s,2.180,2.180,-,-,10,20,2.180,2.200,451,2.180,2.180
983,2019-10-15_15-10-23,983,5048,YILAI,s,-,0.600,-,-,-,200,0.585,0.600,215,-,-
984,2019-10-15_15-10-23,984,7293,YINSON[S],Ss,-,6.840,-,-,-,-,-,-,-,-,-
985,2019-10-15_15-10-23,985,7020,YKGI[S],s,0.100,0.100,-,-,883,694,0.100,0.105,4590,0.105,0.100
986,2019-10-15_15-10-23,986,7020WB,YKGI-WB[S],s,-,0.005,-,-,-,-,-,0.005,15444,-,-
987,2019-10-15_15-10-23,987,7014,YLI[S],s,0.200,0.205,-0.005,-2.44,540,252,0.195,0.205,200,0.205,0.200
988,2019-10-15_15-10-23,988,3158,YNHPROP,s,2.470,2.500,-0.030,-1.20,83,52,2.460,2.500,452,2.500,2.460
989,2019-10-15_15-10-23,989,5159,YOCB[S],s,-,0.990,-,-,-,4,0.985,0.990,450,-,-
990,2019-10-15_15-10-23,990,7066,YONGTAI[S],s,0.170,0.170,-,-,35703,818,0.170,0.175,10761,0.175,0.165
991,2019-10-15_15-10-23,991,7066PA,YONGTAI-PA[S],s,-,0.150,-,-,-,300,0.135,0.155,496,-,-
992,2019-10-15_15-10-23,992,7066WA,YONGTAI-WA[S],s,0.025,0.025,-,-,100,7450,0.020,0.030,2500,0.025,0.025
993,2019-10-15_15-10-23,993,7178,YSPSAH[S],s,2.250,2.260,-0.010,-0.44,140,46,2.250,2.300,50,2.260,2.250
994,2019-10-15_15-10-23,994,4677,YTL,s,0.960,0.960,-,-,2412,141,0.955,0.960,1446,0.960,0.950
995,2019-10-15_15-10-23,995,2577,YTLLAND,Ss,-,0.285,-,-,-,-,-,-,-,-,-
996,2019-10-15_15-10-23,996,6742,YTLPOWR,s,0.750,0.745,0.005,+0.67,20845,3315,0.750,0.755,7501,0.755,0.745
997,2019-10-15_15-10-23,997,5109,YTLREIT,s,1.310,1.310,-,-,3442,3700,1.310,1.320,2969,1.320,1.310
998,2019-10-15_15-10-23,998,7028,ZECON[S],s,0.315,0.320,-0.005,-1.56,2886,3483,0.310,0.320,1478,0.320,0.315
999,2019-10-15_15-10-23,999,2283,ZELAN[S],s,0.075,0.080,-0.005,-6.25,490,39383,0.070,0.080,18737,0.075,0.075
1000,2019-10-15_15-10-23,1000,5131,ZHULIAN[S],s,1.630,1.650,-0.020,-1.21,162,48,1.630,1.640,163,1.630,1.630
